2,0,800000c6,0000b8f0
2,0,800000c8,0000d0aa
2,0,800000ca,0000e3d7
2,0,800000cc,00007f54
2,0,800000ce,0000487e
2,0,800000d0,00009082
2,0,800000d2,0000993f
2,0,800000d4,000045ff
2,0,800000d6,000039e3
2,0,800000d8,0000872f
2,0,800000da,0000adbb
2,0,800000dc,00005685
2,0,800000de,000005c2
2,0,800000e0,00000ee5
2,0,800000e2,0000da8b
2,0,800000e4,0000fc39
2,0,800000e6,000055c0
2,0,800000e8,00009a33
2,0,800000ea,0000ea92
2,0,800000ec,0000db9e
2,0,800000ee,0000c742
2,0,800000f0,00003cc8
2,0,800000f2,0000971e
2,0,800000f4,0000a131
2,0,800000f6,00007f7e
2,0,800000f8,0000ddb1
2,0,800000fa,000003ae
2,0,800000fc,00001e8d
2,0,800000fe,0000b6f4
2,0,80000100,0000224e
2,0,80000102,0000f0e7
2,0,80000104,0000bd97
2,0,80000106,00000a88
2,0,80000108,00002a65
2,0,8000010a,0000b750
2,0,8000010c,0000dccb
2,0,8000010e,00000e8d
2,0,80000110,00001cde
2,0,80000112,000075f9
2,0,80000114,000039f2
2,0,80000116,00009fa4
2,0,80000118,0000f1e5
2,0,8000011a,0000451e
2,0,8000011c,000043a8
2,0,8000011e,0000c788
2,0,80000120,0000e050
2,0,80000122,000059ab
2,0,80000124,0000c296
2,0,80000126,0000be7b
2,0,80000128,00003358
2,0,8000012a,0000cd3a
2,0,8000012c,00009610
2,0,8000012e,00006864
2,0,80000130,000084d6
2,0,80000132,0000801f
2,0,80000134,00006524
2,0,80000136,000053b2
2,0,80000138,000050be
2,0,8000013a,0000978d
2,0,8000013c,000002af
2,0,8000013e,00006e97
2,0,80000140,0000ceaa
2,0,80000142,00005f68
2,0,80000144,00004894
2,0,80000146,000087ec
2,0,80000148,00009a29
2,0,8000014a,0000d94e
2,0,8000014c,00002377
2,0,8000014e,00006f9b
2,0,80000150,00004ce9
2,0,80000152,00000f3a
2,0,80000154,0000c8ca
2,0,80000156,000033f2
2,0,80000158,00001051
2,0,8000015a,000066ce
2,0,8000015c,0000da78
2,0,8000015e,0000c1b4
2,0,80000160,00009d97
2,0,80000162,0000c9bf
2,0,80000164,00001e69
2,0,80000166,00002cc0
2,0,80000168,0000273d
2,0,8000016a,00008b6d
2,0,8000016c,0000ef4c
2,0,8000016e,0000dd2c
2,0,80000170,0000c793
2,0,80000172,0000ca6f
2,0,80000174,00000ce0
2,0,80000176,00008e3d
2,0,80000178,0000083c
2,0,8000017a,00008cea
2,0,8000017c,000015b9
2,0,8000017e,00003af2
2,0,80000180,00005b33
2,0,80000182,00004c24
2,0,80000184,0000a2b3
2,0,80000186,00000e76
2,0,80000188,0000e951
2,0,8000018a,000017ba
2,0,8000018c,00002f4f
2,0,8000018e,0000bfa6
2,0,80000190,0000c07f
2,0,80000192,00009bc4
2,0,80000194,000073aa
2,0,80000196,00005134
2,0,80000198,00005043
2,0,8000019a,00004687
2,0,8000019c,00006771
2,0,8000019e,000076ac
2,0,800001a0,00000b68
2,0,800001a2,0000660c
2,0,800001a4,000063bd
2,0,800001a6,00008ec1
2,0,800001a8,0000a405
2,0,800001aa,00004c6c
2,0,800001ac,0000c4c4
2,0,800001ae,00009c94
2,0,800001b0,0000fd85
2,0,800001b2,0000bd42
2,0,800001b4,00004848
2,0,800001b6,0000e8d6
2,0,800001b8,0000eae9
2,0,800001ba,0000dc05
2,0,800001bc,00004338
2,0,800001be,000008a8
2,0,800001c0,000016ff
2,0,800001c2,0000e676
2,0,800001c4,000021d1
2,0,800001c6,00005643
2,0,800001c8,0000273e
2,0,800001ca,0000fcbb
2,0,800001cc,0000dcfe
2,0,800001ce,00005670
2,0,800001d0,00009cff
2,0,800001d2,0000cdc6
2,0,800001d4,00008cc7
2,0,800001d6,00007685
2,0,800001d8,000056ab
2,0,800001da,00008cba
2,0,800001dc,00000aed
2,0,800001de,0000030c
2,0,800001e0,00003866
2,0,800001e2,00006d23
2,0,800001e4,00001c4e
2,0,800001e6,00007097
2,0,800001e8,0000ddd8
2,0,800001ea,000088db
2,0,800001ec,00005ec7
2,0,800001ee,0000b307
2,0,800001f0,00000371
2,0,800001f2,0000e92a
2,0,800001f4,0000a643
2,0,800001f6,0000887a
2,0,800001f8,00001211
2,0,800001fa,0000f83a
2,0,800001fc,00002993
2,0,800001fe,00006d96
2,0,80000200,000037a8
2,0,80000202,00009a54
2,0,80000204,00006fa9
2,0,80000206,00008baf
2,0,80000208,0000fd9e
2,0,8000020a,0000d46e
2,0,8000020c,00002a07
2,0,8000020e,00000cf3
2,0,80000210,0000732d
2,0,80000212,000029d1
2,0,80000214,00003fb8
2,0,80000216,000059b8
2,0,80000218,00000e48
2,0,8000021a,0000e7ef
2,0,8000021c,0000a62b
2,0,8000021e,000038d5
2,0,80000220,0000f7f7
2,0,80000222,00001ec4
2,0,80000224,0000c44d
2,0,80000226,0000ec24
2,0,80000228,0000cd38
2,0,8000022a,00000aa0
2,0,8000022c,000053c3
2,0,8000022e,0000c0e1
2,0,80000230,00000b44
2,0,80000232,0000eea3
2,0,80000234,0000579a
2,0,80000236,0000365f
2,0,80000238,0000f424
2,0,8000023a,0000babb
2,0,8000023c,0000b512
2,0,8000023e,00002956
2,0,80000240,0000c889
2,0,80000242,0000fbe5
2,0,80000244,00008c13
2,0,80000246,0000fd92
2,0,80000248,0000a8b2
2,0,8000024a,0000673f
2,0,8000024c,00008407
2,0,8000024e,00008c0f
2,0,80000250,00000d10
2,0,80000252,0000ad7d
2,0,80000254,0000ade8
2,0,80000256,00000207
2,0,80000258,000044ae
2,0,8000025a,0000f559
2,0,8000025c,00008944
2,0,8000025e,00006cbc
2,0,80000260,00006c79
2,0,80000262,000073c5
2,0,80000264,00007328
2,0,80000266,00007e6d
2,0,80000268,0000c339
2,0,8000026a,0000906f
2,0,8000026c,00002189
2,0,8000026e,0000a001
2,0,80000270,00000594
2,0,80000272,00006774
2,0,80000274,00008204
2,0,80000276,0000a132
2,0,80000278,0000f2c2
2,0,8000027a,0000471d
2,0,8000027c,0000e40f
2,0,8000027e,00009bdb
2,0,80000280,0000bf41
2,0,80000282,0000a92f
2,0,80000284,00002b3a
2,0,80000286,0000b419
2,0,80000288,0000ec8d
2,0,8000028a,0000a575
2,0,8000028c,000018e4
2,0,8000028e,00009e9b
2,0,80000290,0000ff49
2,0,80000292,00001664
2,0,80000294,0000e0f4
2,0,80000296,0000d506
2,0,80000298,0000f1c3
2,0,8000029a,0000ed61
2,0,8000029c,0000422b
2,0,8000029e,0000fda8
2,0,800002a0,0000ebad
2,0,800002a2,000092f4
2,0,800002a4,0000b467
2,0,800002a6,000030ba
2,0,800002a8,00006d91
2,0,800002aa,0000e36f
2,0,800002ac,0000445d
2,0,800002ae,0000c95f
2,0,800002b0,0000a815
2,0,800002b2,0000e064
2,0,800002b4,0000f725
2,0,800002b6,0000e832
2,0,800002b8,00009d70
2,0,800002ba,00001f44
2,0,800002bc,00007fda
2,0,800002be,00008849
2,0,800002c0,000076f0
2,0,800002c2,00003433
2,0,800002c4,00008571
2,0,800002c6,0000373d
2,0,800002c8,0000e568
2,0,800002ca,000087d8
2,0,800002cc,0000a149
2,0,800002ce,00002bb1
2,0,800002d0,0000f2a0
2,0,800002d2,0000bc19
2,0,800002d4,0000943c
2,0,800002d6,000078f8
2,0,800002d8,0000054e
2,0,800002da,0000d624
2,0,800002dc,00004202
2,0,800002de,00009600
2,0,800002e0,000085e1
2,0,800002e2,00005a47
2,0,800002e4,0000f93d
2,0,800002e6,000026f8
2,0,800002e8,0000f277
2,0,800002ea,000032d3
2,0,800002ec,00001f22
2,0,800002ee,00001188
2,0,800002f0,0000765a
2,0,800002f2,000085d0
2,0,800002f4,00007f8b
2,0,800002f6,00009c18
2,0,800002f8,000045a3
2,0,800002fa,000062d2
2,0,800002fc,00009c9a
2,0,800002fe,00002ec6
2,0,80000300,0000565b
2,0,80000302,00006ab5
2,0,80000304,0000b738
2,0,80000306,00008800
2,0,80000308,00000033
2,0,8000030a,00007d10
2,0,8000030c,00002188
2,0,8000030e,00004a0b
2,0,80000310,000008e6
2,0,80000312,00001d11
2,0,80000314,0000a760
2,0,80000316,0000af90
2,0,80000318,00006c76
2,0,8000031a,00002097
2,0,8000031c,000099aa
2,0,8000031e,00004809
2,0,80000320,0000a8ef
2,0,80000322,0000f6e4
2,0,80000324,000013d4
2,0,80000326,00000e71
2,0,80000328,00005339
2,0,8000032a,0000d47b
2,0,8000032c,00004d79
2,0,8000032e,0000ee7f
2,0,80000330,000089f1
2,0,80000332,00003451
2,0,80000334,0000c72c
2,0,80000336,0000730b
2,0,80000338,0000844d
2,0,8000033a,00006857
2,0,8000033c,000031d7
2,0,8000033e,0000c420
2,0,80000340,0000cdb4
2,0,80000342,00009a73
2,0,80000344,00002510
2,0,80000346,000021f8
2,0,80000348,00003180
2,0,8000034a,00008f11
2,0,8000034c,00005fe7
2,0,8000034e,0000436a
2,0,80000350,00009e18
2,0,80000352,0000b627
2,0,80000354,0000264f
2,0,80000356,0000618e
2,0,80000358,000032fa
2,0,8000035a,00001cff
2,0,8000035c,0000e938
2,0,8000035e,0000d244
2,0,80000360,0000052a
2,0,80000362,0000257d
2,0,80000364,000065e7
2,0,80000366,0000d02b
2,0,80000368,00008bba
2,0,8000036a,0000a40c
2,0,8000036c,0000d85a
2,0,8000036e,00000fc8
2,0,80000370,0000c5b1
2,0,80000372,0000e062
2,0,80000374,00002e61
2,0,80000376,00007832
2,0,80000378,0000ceda
2,0,8000037a,0000fee1
2,0,8000037c,0000690d
2,0,8000037e,000006e3
2,0,80000380,00006df0
2,0,80000382,0000ace2
2,0,80000384,00001ea0
2,0,80000386,00004d01
2,0,80000388,00007489
2,0,8000038a,0000a3b9
2,0,8000038c,0000b617
2,0,8000038e,000012f2
2,0,80000390,0000c8ea
2,0,80000392,0000f97a
2,0,80000394,00005fcf
2,0,80000396,0000ac8e
2,0,80000398,0000c5a2
2,0,8000039a,000059f2
2,0,8000039c,00001409
2,0,8000039e,0000706f
2,0,800003a0,0000dbe4
2,0,800003a2,0000d434
2,0,800003a4,00008b8a
2,0,800003a6,00008459
2,0,800003a8,00008336
2,0,800003aa,0000842c
2,0,800003ac,000054e3
2,0,800003ae,000013f3
2,0,800003b0,0000c657
2,0,800003b2,0000d03f
2,0,800003b4,0000132b
2,0,800003b6,0000dc87
2,0,800003b8,00004958
2,0,800003ba,0000e5ac
2,0,800003bc,0000c61e
2,0,800003be,00000b78
2,0,800003c0,00004215
2,0,800003c2,0000598d
2,0,800003c4,000025b9
2,0,800003c6,0000aee7
2,0,800003c8,0000ae78
2,0,800003ca,00005795
2,0,800003cc,0000480c
2,0,800003ce,00007806
2,0,800003d0,00009f2e
2,0,800003d2,0000192a
2,0,800003d4,00004a0a
2,0,800003d6,00005097
2,0,800003d8,0000eac1
2,0,800003da,000061fe
2,0,800003dc,000027d3
2,0,800003de,000071f6
2,0,800003e0,00006867
2,0,800003e2,0000cdfe
2,0,800003e4,00008ff9
2,0,800003e6,00006872
2,0,800003e8,00000c0b
2,0,800003ea,0000e8b2
2,0,800003ec,0000208c
2,0,800003ee,0000399e
2,0,800003f0,0000b5ad
2,0,800003f2,00009a74
2,0,800003f4,000095df
2,0,800003f6,0000fad7
2,0,800003f8,00005ecd
2,0,800003fa,00004ef8
2,0,800003fc,0000f7dd
2,0,800003fe,0000955f
2,0,80000400,00005656
2,0,80000402,0000cc8d
2,0,80000404,00003ce0
2,0,80000406,0000b1f2
2,0,80000408,00005fef
2,0,8000040a,00002070
2,0,8000040c,00005730
2,0,8000040e,00009922
2,0,80000410,000017c0
2,0,80000412,0000c756
2,0,80000414,00006ff1
2,0,80000416,00006f04
2,0,80000418,0000226c
2,0,8000041a,00000ef7
2,0,8000041c,00004d76
2,0,8000041e,00002f3c
2,0,80000420,00005c1e
2,0,80000422,00007bfc
2,0,80000424,0000b94f
2,0,80000426,00003c88
2,0,80000428,00008ae9
2,0,8000042a,0000744a
2,0,8000042c,0000098d
2,0,8000042e,00002ac6
2,0,80000430,0000d394
2,0,80000432,00003819
2,0,80000434,00005ab7
2,0,80000436,0000881b
2,0,80000438,000066d2
2,0,8000043a,00008078
2,0,8000043c,00005554
2,0,8000043e,0000709c
2,0,80000440,00004259
2,0,80000442,000037b6
2,0,80000444,0000a951
2,0,80000446,0000a612
2,0,80000448,0000989e
2,0,8000044a,00000514
2,0,8000044c,00001bdc
2,0,8000044e,000045f4
2,0,80000450,0000172f
2,0,80000452,00001f54
2,0,80000454,000061f4
2,0,80000456,000045c7
2,0,80000458,0000adc6
2,0,8000045a,000025b2
2,0,8000045c,000065f1
2,0,8000045e,0000afef
2,0,80000460,00007085
2,0,80000462,0000532c
2,0,80000464,0000f79a
2,0,80000466,00003817
2,0,80000468,0000c855
2,0,8000046a,00006396
2,0,8000046c,0000d72f
2,0,8000046e,00004e89
2,0,80000470,00004525
2,0,80000472,0000a129
2,0,80000474,00001995
2,0,80000476,00008b02
2,0,80000478,00000139
2,0,8000047a,0000c4ac
2,0,8000047c,0000196e
2,0,8000047e,0000f856
2,0,80000480,0000e453
2,0,80000482,000029cd
2,0,80000484,0000d7c0
2,0,80000486,00002211
2,0,80000488,00000a0a
2,0,8000048a,0000d403
2,0,8000048c,00000d20
2,0,8000048e,00003757
2,0,80000490,00009dac
2,0,80000492,00003fdb
2,0,80000494,00007ca3
2,0,80000496,00003f8d
2,0,80000498,0000f566
2,0,8000049a,000023f7
2,0,8000049c,0000af84
2,0,8000049e,00000488
2,0,800004a0,00006711
2,0,800004a2,00001b15
2,0,800004a4,0000fe12
2,0,800004a6,00000381
2,0,800004a8,000037df
2,0,800004aa,00007a74
2,0,800004ac,00009528
2,0,800004ae,00000c65
2,0,800004b0,00001c68
2,0,800004b2,000037a6
2,0,800004b4,00007cc0
2,0,800004b6,00003d45
2,0,800004b8,0000d6ab
2,0,800004ba,000046b1
2,0,800004bc,0000f323
2,0,800004be,0000cd9e
2,0,800004c0,0000edd3
2,0,800004c2,0000a503
2,0,800004c4,00005363
2,0,800004c6,0000f366
2,0,800004c8,0000bd94
2,0,800004ca,00003d39
2,0,800004cc,000053b7
2,0,800004ce,00005b06
2,0,800004d0,00001a92
2,0,800004d2,00005170
2,0,800004d4,0000d2b9
2,0,800004d6,0000ca7e
2,0,800004d8,000067e5
2,0,800004da,00007a42
2,0,800004dc,0000cd51
2,0,800004de,0000a675
2,0,800004e0,00006a46
2,0,800004e2,0000703a
2,0,800004e4,0000dfd8
2,0,800004e6,0000f8f1
2,0,800004e8,00004ff1
2,0,800004ea,00005747
2,0,800004ec,0000c833
2,0,800004ee,0000ee82
2,0,800004f0,0000f4ad
2,0,800004f2,0000fc46
2,0,800004f4,0000b718
2,0,800004f6,000014d4
2,0,800004f8,00005e90
2,0,800004fa,0000a374
2,0,800004fc,0000b20b
2,0,800004fe,00002339
2,0,80000500,0000fb1a
2,0,80000502,00007145
2,0,80000504,00003cae
2,0,80000506,00008f4b
2,0,80000508,0000cc24
2,0,8000050a,0000a9eb
2,0,8000050c,0000f16b
2,0,8000050e,0000538c
2,0,80000510,0000ea7c
2,0,80000512,0000087a
2,0,80000514,0000bb6d
2,0,80000516,00007fd9
2,0,80000518,0000eeec
2,0,8000051a,0000425c
2,0,8000051c,00009f58
2,0,8000051e,000061ad
2,0,80000520,0000e8a4
2,0,80000522,0000f47e
2,0,80000524,0000b82b
2,0,80000526,00007d9d
2,0,80000528,0000ffc1
2,0,8000052a,000072ff
2,0,8000052c,00005dee
2,0,8000052e,00007244
2,0,80000530,0000d180
2,0,80000532,0000136c
2,0,80000534,000054d1
2,0,80000536,000078e6
2,0,80000538,00003277
2,0,8000053a,0000ceb5
2,0,8000053c,00008332
2,0,8000053e,0000ff87
2,0,80000540,00008c6a
2,0,80000542,0000fa28
2,0,80000544,000096b0
2,0,80000546,0000145d
2,0,80000548,0000147a
2,0,8000054a,000077dc
2,0,8000054c,00001524
2,0,8000054e,0000f193
2,0,80000550,00003563
2,0,80000552,00004f19
2,0,80000554,0000ea2a
2,0,80000556,0000578d
2,0,80000558,0000b23f
2,0,8000055a,0000bc88
2,0,8000055c,0000a8df
2,0,8000055e,0000018e
2,0,80000560,000017d5
2,0,80000562,0000bbbe
2,0,80000564,00003095
2,0,80000566,000074ad
2,0,80000568,0000a6e0
2,0,8000056a,0000c4cb
2,0,8000056c,0000e2a2
2,0,8000056e,0000bda7
2,0,80000570,00001a2a
2,0,80000572,00009b68
2,0,80000574,00005904
2,0,80000576,000086f5
2,0,80000578,0000722a
2,0,8000057a,0000ebe3
2,0,8000057c,00008a6f
2,0,8000057e,000026ce
2,0,80000580,00003cc1
2,0,80000582,00005c1f
2,0,80000584,0000b806
2,0,80000586,0000e3a8
2,0,80000588,00008ae5
2,0,8000058a,0000b587
2,0,8000058c,0000c85d
2,0,8000058e,00002a2b
2,0,80000590,000049fa
2,0,80000592,00008f62
2,0,80000594,00003b1a
2,0,80000596,00004d05
2,0,80000598,000062d9
2,0,8000059a,0000fcf8
2,0,8000059c,0000f159
2,0,8000059e,00006d9d
2,0,800005a0,0000ff77
2,0,800005a2,0000ce84
2,0,800005a4,00006ccc
2,0,800005a6,0000536e
2,0,800005a8,000074d1
2,0,800005aa,0000de8b
2,0,800005ac,00004ae6
2,0,800005ae,0000774e
2,0,800005b0,0000a713
2,0,800005b2,0000d66b
2,0,800005b4,00008cdd
2,0,800005b6,0000a55f
2,0,800005b8,0000d39c
2,0,800005ba,0000e8de
2,0,800005bc,00008b8a
2,0,800005be,0000710f
2,0,800005c0,0000367d
2,0,800005c2,0000ab33
2,0,800005c4,0000b1ff
2,0,800005c6,00005879
2,0,800005c8,0000e265
2,0,800005ca,00002fd2
2,0,800005cc,0000b0e0
2,0,800005ce,000089ae
2,0,800005d0,0000511a
2,0,800005d2,0000997e
2,0,800005d4,0000a413
2,0,800005d6,00003e05
2,0,800005d8,00000692
2,0,800005da,000043bb
2,0,800005dc,00004252
2,0,800005de,0000320f
2,0,800005e0,00008b95
2,0,800005e2,00005096
2,0,800005e4,0000e408
2,0,800005e6,0000b7b3
2,0,800005e8,00008377
2,0,800005ea,00001411
2,0,800005ec,0000a51c
2,0,800005ee,00005f98
2,0,800005f0,000037dd
2,0,800005f2,0000bdf5
2,0,800005f4,00009e1c
2,0,800005f6,00009c78
2,0,800005f8,00004524
2,0,800005fa,0000a349
2,0,800005fc,0000589b
2,0,800005fe,000088f0
2,0,80000600,00007294
2,0,80000602,00009540
2,0,80000604,0000fd8d
2,0,80000606,0000dce8
2,0,80000608,0000ed7a
2,0,8000060a,00002665
2,0,8000060c,0000971c
2,0,8000060e,0000641f
2,0,80000610,0000b8c0
2,0,80000612,000083a2
2,0,80000614,00004b30
2,0,80000616,00003932
2,0,80000618,0000ad15
2,0,8000061a,000048f4
2,0,8000061c,0000097d
2,0,8000061e,0000b235
2,0,80000620,000081e8
2,0,80000622,0000f1ce
2,0,80000624,0000d835
2,0,80000626,00005c3a
2,0,80000628,0000cff5
2,0,8000062a,00002c7c
2,0,8000062c,0000f854
2,0,8000062e,0000aa9d
2,0,80000630,00002fad
2,0,80000632,0000e9b1
2,0,80000634,00009f17
2,0,80000636,0000a5ad
2,0,80000638,000056a6
2,0,8000063a,0000fdfd
2,0,8000063c,00002750
2,0,8000063e,00001419
2,0,80000640,0000cf38
2,0,80000642,00006ac4
2,0,80000644,00001c78
2,0,80000646,00001565
2,0,80000648,00004ca0
2,0,8000064a,0000f948
2,0,8000064c,0000ca1b
2,0,8000064e,0000994f
2,0,80000650,0000f1f3
2,0,80000652,0000cc71
2,0,80000654,00006150
2,0,80000656,0000f233
2,0,80000658,0000bd29
2,0,8000065a,00001b5d
2,0,8000065c,00009818
2,0,8000065e,000030b9
2,0,80000660,000044a5
2,0,80000662,0000b699
2,0,80000664,000012d1
2,0,80000666,0000bc44
2,0,80000668,0000fc33
2,0,8000066a,00008cb1
2,0,8000066c,0000f78d
2,0,8000066e,00002a94
2,0,80000670,000057b0
2,0,80000672,000099cb
2,0,80000674,00002ec5
2,0,80000676,0000d619
2,0,80000678,0000d208
2,0,8000067a,0000a71e
2,0,8000067c,000092de
2,0,8000067e,00003ed0
2,0,80000680,000077a8
2,0,80000682,000084f8
2,0,80000684,000027d8
2,0,80000686,0000f7b4
2,0,80000688,00001b93
2,0,8000068a,00003210
2,0,8000068c,00003ce0
2,0,8000068e,00002c47
2,0,80000690,0000f9d2
2,0,80000692,000056c2
2,0,80000694,0000c801
2,0,80000696,0000a20e
2,0,80000698,00000e5f
2,0,8000069a,00002e0a
2,0,8000069c,0000351c
2,0,8000069e,0000abd0
2,0,800006a0,00008db2
2,0,800006a2,00006b63
2,0,800006a4,000028a0
2,0,800006a6,0000729a
2,0,800006a8,00003404
2,0,800006aa,00000eda
2,0,800006ac,0000dd7e
2,0,800006ae,0000e07a
2,0,800006b0,00009589
2,0,800006b2,00002fae
2,0,800006b4,00009f0f
2,0,800006b6,0000aa64
2,0,800006b8,00004fd7
2,0,800006ba,0000e8f7
2,0,800006bc,0000eda0
2,0,800006be,00005ddb
2,0,800006c0,0000b6c7
2,0,800006c2,00006579
2,0,800006c4,0000e6b0
2,0,800006c6,0000f69d
2,0,800006c8,00009e39
2,0,800006ca,00000a4a
2,0,800006cc,00002024
2,0,800006ce,0000cc22
2,0,800006d0,0000c0af
2,0,800006d2,0000589b
2,0,800006d4,0000fd8e
2,0,800006d6,0000e1be
2,0,800006d8,00008dd1
2,0,800006da,000051f7
2,0,800006dc,00000b19
2,0,800006de,0000973b
2,0,800006e0,0000b8a5
2,0,800006e2,00007fff
2,0,800006e4,00006818
2,0,800006e6,00005e36
2,0,800006e8,00008d92
2,0,800006ea,0000da9b
2,0,800006ec,0000bf49
2,0,800006ee,00005da8
2,0,800006f0,00007718
2,0,800006f2,00003970
2,0,800006f4,0000e634
2,0,800006f6,0000db95
2,0,800006f8,0000e58b
2,0,800006fa,00006524
2,0,800006fc,00000523
2,0,800006fe,0000f0a9
2,0,80000700,000059fa
2,0,80000702,00004eb0
2,0,80000704,00002fd8
2,0,80000706,0000dc48
2,0,80000708,0000cc9e
2,0,8000070a,00003d96
2,0,8000070c,0000cbe6
2,0,8000070e,00008c85
2,0,80000710,0000afb8
2,0,80000712,00003769
2,0,80000714,00008288
2,0,80000716,0000aecd
2,0,80000718,00006993
2,0,8000071a,0000aa74
2,0,8000071c,00007816
2,0,8000071e,00004a09
2,0,80000720,00006fd7
2,0,80000722,0000e2bc
2,0,80000724,000089c1
2,0,80000726,00001e41
2,0,80000728,0000fafe
2,0,8000072a,0000a6ef
2,0,8000072c,00002902
2,0,8000072e,00009c1f
2,0,80000730,00005aae
2,0,80000732,0000352b
2,0,80000734,00003264
2,0,80000736,0000f0fb
2,0,80000738,0000c4c6
2,0,8000073a,0000ebbd
2,0,8000073c,00006354
2,0,8000073e,0000d9dc
2,0,80000740,000093ff
2,0,80000742,000026e4
2,0,80000744,0000ff4b
2,0,80000746,00008301
2,0,80000748,0000e0b9
2,0,8000074a,00007ec3
2,0,8000074c,00006faa
2,0,8000074e,00008e97
2,0,80000750,000061f8
2,0,80000752,0000dd9a
2,0,80000754,0000400c
2,0,80000756,00003265
2,0,80000758,00000e19
2,0,8000075a,00004530
2,0,8000075c,0000262e
2,0,8000075e,0000a935
2,0,80000760,00003392
2,0,80000762,00002f85
2,0,80000764,0000b7b0
2,0,80000766,0000343c
2,0,80000768,00000c7d
2,0,8000076a,00007025
2,0,8000076c,000096c1
2,0,8000076e,000050d4
2,0,80000770,0000ef3e
2,0,80000772,00004550
2,0,80000774,0000a6d8
2,0,80000776,000022fa
2,0,80000778,0000d9f5
2,0,8000077a,0000a3e8
2,0,8000077c,0000e77b
2,0,8000077e,00004e86
2,0,80000780,0000b399
2,0,80000782,0000f557
2,0,80000784,0000a29f
2,0,80000786,0000d9ec
2,0,80000788,0000a235
2,0,8000078a,00003aca
2,0,8000078c,0000f39c
2,0,8000078e,00000a91
2,0,80000790,00009e36
2,0,80000792,00001745
2,0,80000794,00003c0f
2,0,80000796,00006ff1
2,0,80000798,00001e00
2,0,8000079a,0000cec5
2,0,8000079c,0000f0a9
2,0,8000079e,000080be
2,0,800007a0,00000007
2,0,800007a2,00008e20
2,0,800007a4,000044b0
2,0,800007a6,0000a57d
2,0,800007a8,0000340c
2,0,800007aa,0000ec00
2,0,800007ac,00009b3c
2,0,800007ae,00007d62
2,0,800007b0,0000180d
2,0,800007b2,00006086
2,0,800007b4,00005b2a
2,0,800007b6,000079c8
2,0,800007b8,000090e2
2,0,800007ba,00000188
2,0,800007bc,00005fba
2,0,800007be,00000cb4
2,0,800007c0,0000c429
2,0,800007c2,00000648
2,0,800007c4,00002c22
2,0,800007c6,0000183d
2,0,800007c8,0000a6fb
2,0,800007ca,0000414b
2,0,800007cc,00002c7f
2,0,800007ce,0000b1c8
2,0,800007d0,00004635
2,0,800007d2,00003be7
2,0,800007d4,0000441b
2,0,800007d6,0000bf4f
